name,gene.x,gene.y,complexSize
SIN3-ING1b complex I,ARID4B,SIN3A,9
SIN3-ING1b complex I,HDAC1,HDAC2,9
SIN3-ING1b complex I,HDAC1,RBBP4,9
SIN3-ING1b complex I,HDAC1,RBBP7,9
SIN3-ING1b complex I,HDAC1,SAP30,9
SIN3-ING1b complex I,HDAC1,SIN3A,9
SIN3-ING1b complex I,HDAC2,RBBP4,9
SIN3-ING1b complex I,HDAC2,RBBP7,9
SIN3-ING1b complex I,HDAC2,SAP30,9
SIN3-ING1b complex I,HDAC2,SIN3A,9
SIN3-ING1b complex I,RBBP4,RBBP7,9
SIN3-ING1b complex I,RBBP4,SAP30,9
SIN3-ING1b complex I,RBBP4,SIN3A,9
SIN3-ING1b complex I,RBBP7,SAP30,9
SIN3-ING1b complex I,RBBP7,SIN3A,9
SIN3-ING1b complex I,SAP30,SIN3A,9
SIN3-ING1b complex II,ACTL6A,ARID4B,16
SIN3-ING1b complex II,ACTL6A,HDAC1,16
SIN3-ING1b complex II,ACTL6A,HDAC2,16
SIN3-ING1b complex II,ACTL6A,RBBP4,16
SIN3-ING1b complex II,ACTL6A,RBBP7,16
SIN3-ING1b complex II,ACTL6A,SAP30,16
SIN3-ING1b complex II,ACTL6A,SIN3A,16
SIN3-ING1b complex II,ACTL6A,SMARCA4,16
SIN3-ING1b complex II,ACTL6A,SMARCB1,16
SIN3-ING1b complex II,ACTL6A,SMARCC1,16
SIN3-ING1b complex II,ACTL6A,SMARCC2,16
SIN3-ING1b complex II,ACTL6A,SMARCD1,16
SIN3-ING1b complex II,ARID4B,HDAC1,16
SIN3-ING1b complex II,ARID4B,HDAC2,16
SIN3-ING1b complex II,ARID4B,RBBP4,16
SIN3-ING1b complex II,ARID4B,RBBP7,16
SIN3-ING1b complex II,ARID4B,SAP30,16
SIN3-ING1b complex II,ARID4B,SIN3A,16
SIN3-ING1b complex II,ARID4B,SMARCA4,16
SIN3-ING1b complex II,ARID4B,SMARCB1,16
SIN3-ING1b complex II,ARID4B,SMARCC1,16
SIN3-ING1b complex II,ARID4B,SMARCC2,16
SIN3-ING1b complex II,ARID4B,SMARCD1,16
SIN3-ING1b complex II,HDAC1,HDAC2,16
SIN3-ING1b complex II,HDAC1,RBBP4,16
SIN3-ING1b complex II,HDAC1,RBBP7,16
SIN3-ING1b complex II,HDAC1,SAP30,16
SIN3-ING1b complex II,HDAC1,SIN3A,16
SIN3-ING1b complex II,HDAC1,SMARCA4,16
SIN3-ING1b complex II,HDAC1,SMARCB1,16
SIN3-ING1b complex II,HDAC1,SMARCC1,16
SIN3-ING1b complex II,HDAC1,SMARCC2,16
SIN3-ING1b complex II,HDAC1,SMARCD1,16
SIN3-ING1b complex II,HDAC2,RBBP4,16
SIN3-ING1b complex II,HDAC2,RBBP7,16
SIN3-ING1b complex II,HDAC2,SAP30,16
SIN3-ING1b complex II,HDAC2,SIN3A,16
SIN3-ING1b complex II,HDAC2,SMARCA4,16
SIN3-ING1b complex II,HDAC2,SMARCB1,16
SIN3-ING1b complex II,HDAC2,SMARCC1,16
SIN3-ING1b complex II,HDAC2,SMARCC2,16
SIN3-ING1b complex II,HDAC2,SMARCD1,16
SIN3-ING1b complex II,RBBP4,RBBP7,16
SIN3-ING1b complex II,RBBP4,SAP30,16
SIN3-ING1b complex II,RBBP4,SIN3A,16
SIN3-ING1b complex II,RBBP4,SMARCA4,16
SIN3-ING1b complex II,RBBP4,SMARCB1,16
SIN3-ING1b complex II,RBBP4,SMARCC1,16
SIN3-ING1b complex II,RBBP4,SMARCC2,16
SIN3-ING1b complex II,RBBP4,SMARCD1,16
SIN3-ING1b complex II,RBBP7,SAP30,16
SIN3-ING1b complex II,RBBP7,SIN3A,16
SIN3-ING1b complex II,RBBP7,SMARCA4,16
SIN3-ING1b complex II,RBBP7,SMARCB1,16
SIN3-ING1b complex II,RBBP7,SMARCC1,16
SIN3-ING1b complex II,RBBP7,SMARCC2,16
SIN3-ING1b complex II,RBBP7,SMARCD1,16
SIN3-ING1b complex II,SAP30,SIN3A,16
SIN3-ING1b complex II,SAP30,SMARCA4,16
SIN3-ING1b complex II,SAP30,SMARCB1,16
SIN3-ING1b complex II,SAP30,SMARCC1,16
SIN3-ING1b complex II,SAP30,SMARCC2,16
SIN3-ING1b complex II,SAP30,SMARCD1,16
SIN3-ING1b complex II,SIN3A,SMARCA4,16
SIN3-ING1b complex II,SIN3A,SMARCB1,16
SIN3-ING1b complex II,SIN3A,SMARCC1,16
SIN3-ING1b complex II,SIN3A,SMARCC2,16
SIN3-ING1b complex II,SIN3A,SMARCD1,16
SIN3-ING1b complex II,SMARCA4,SMARCB1,16
SIN3-ING1b complex II,SMARCA4,SMARCC1,16
SIN3-ING1b complex II,SMARCA4,SMARCC2,16
SIN3-ING1b complex II,SMARCA4,SMARCD1,16
SIN3-ING1b complex II,SMARCB1,SMARCC1,16
SIN3-ING1b complex II,SMARCB1,SMARCC2,16
SIN3-ING1b complex II,SMARCB1,SMARCD1,16
SIN3-ING1b complex II,SMARCC1,SMARCC2,16
SIN3-ING1b complex II,SMARCC1,SMARCD1,16
SIN3-ING1b complex II,SMARCC2,SMARCD1,16
SIN3-SAP25 complex,ARID4B,HDAC1,12
SIN3-SAP25 complex,ARID4B,HDAC2,12
SIN3-SAP25 complex,ARID4B,RBBP4,12
SIN3-SAP25 complex,ARID4B,RBBP7,12
SIN3-SAP25 complex,ARID4B,SAP130,12
SIN3-SAP25 complex,ARID4B,SAP30,12
SIN3-SAP25 complex,ARID4B,SIN3A,12
SIN3-SAP25 complex,ARID4B,SUDS3,12
SIN3-SAP25 complex,HDAC1,HDAC2,12
SIN3-SAP25 complex,HDAC1,RBBP4,12
SIN3-SAP25 complex,HDAC1,RBBP7,12
SIN3-SAP25 complex,HDAC1,SAP130,12
SIN3-SAP25 complex,HDAC1,SAP30,12
SIN3-SAP25 complex,HDAC1,SIN3A,12
SIN3-SAP25 complex,HDAC1,SUDS3,12
SIN3-SAP25 complex,HDAC2,RBBP4,12
SIN3-SAP25 complex,HDAC2,RBBP7,12
SIN3-SAP25 complex,HDAC2,SAP130,12
SIN3-SAP25 complex,HDAC2,SAP30,12
SIN3-SAP25 complex,HDAC2,SIN3A,12
SIN3-SAP25 complex,HDAC2,SUDS3,12
SIN3-SAP25 complex,RBBP4,RBBP7,12
SIN3-SAP25 complex,RBBP4,SAP130,12
SIN3-SAP25 complex,RBBP4,SAP30,12
SIN3-SAP25 complex,RBBP4,SIN3A,12
SIN3-SAP25 complex,RBBP4,SUDS3,12
SIN3-SAP25 complex,RBBP7,SAP130,12
SIN3-SAP25 complex,RBBP7,SAP30,12
SIN3-SAP25 complex,RBBP7,SIN3A,12
SIN3-SAP25 complex,RBBP7,SUDS3,12
SIN3-SAP25 complex,SAP130,SAP30,12
SIN3-SAP25 complex,SAP130,SIN3A,12
SIN3-SAP25 complex,SAP130,SUDS3,12
SIN3-SAP25 complex,SAP30,SIN3A,12
SIN3-SAP25 complex,SAP30,SUDS3,12
SIN3-SAP25 complex,SIN3A,SUDS3,12
SKI complex,SKIV2L,TTC37,3
SKI complex,SKIV2L,WDR61,3
SKI complex,TTC37,WDR61,3
SKI-NCOR1-SIN3A-HDAC1 complex,HDAC1,NCOR1,4
SKI-NCOR1-SIN3A-HDAC1 complex,HDAC1,SIN3A,4
SKI-NCOR1-SIN3A-HDAC1 complex,HDAC1,SKI,4
SKI-NCOR1-SIN3A-HDAC1 complex,NCOR1,SIN3A,4
SKI-NCOR1-SIN3A-HDAC1 complex,NCOR1,SKI,4
SKI-NCOR1-SIN3A-HDAC1 complex,SIN3A,SKI,4
SKI-SMAD2 complex,SKI,SMAD2,2
SKI-SMAD2-SMAD4  pentameric complex,SKI,SMAD2,3
SKI-SMAD2-SMAD4  pentameric complex,SKI,SMAD4,3
SKI-SMAD2-SMAD4  pentameric complex,SMAD2,SMAD4,3
SKI-SMAD3-SMAD4 complex,SKI,SMAD4,3
SMAD2-SKI-NCOR complex,NCOR1,SKI,3
SMAD2-SKI-NCOR complex,NCOR1,SMAD2,3
SMAD2-SKI-NCOR complex,SKI,SMAD2,3
SMAD2-SMAD4-FAST1 complex,SMAD2,SMAD4,3
"SMAD2-SMAD4-FAST1-TGIF complex, TGF(beta) induced",SMAD2,SMAD4,4
"SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced",HDAC1,SMAD2,5
"SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced",HDAC1,SMAD4,5
"SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced",SMAD2,SMAD4,5
SMAD2-SMAD4-WWTR1 complex,SMAD2,SMAD4,3
SMAD3-SKI-NCOR complex,NCOR1,SKI,3
SMAD3-SMAD4-cJUN complex,JUN,SMAD4,3
SMAD3-SMAD4-cJun-cFos complex,JUN,SMAD4,4
SMAD3-cSKI-SIN3A-HDAC1 complex,HDAC1,SIN3A,4
SMAD3-cSKI-SIN3A-HDAC1 complex,HDAC1,SKI,4
SMAD3-cSKI-SIN3A-HDAC1 complex,SIN3A,SKI,4
SMAD3/4-E2F4/5-p107-DP1 complex,RBL1,SMAD4,6
SMAD4-SKI complex,SKI,SMAD4,2
SMAD4-SKI-NCOR complex,NCOR1,SKI,3
SMAD4-SKI-NCOR complex,NCOR1,SMAD4,3
SMAD4-SKI-NCOR complex,SKI,SMAD4,3
SMAD4-SMAD2-SMAD3 complex,SMAD2,SMAD4,3
SMAD4-SNO-SKI complex,SKI,SMAD4,3
SMAR1-HDAC1-SIN3A-SIN3B repressor complex,HDAC1,SIN3A,4
SMAR1-HDAC1-SIN3A-SIN3B repressor complex,HDAC1,SIN3B,4
SMAR1-HDAC1-SIN3A-SIN3B repressor complex,SIN3A,SIN3B,4
SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex,HDAC1,RBL1,6
SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex,HDAC1,SIN3A,6
SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex,HDAC1,SIN3B,6
SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex,RBL1,SIN3A,6
SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex,RBL1,SIN3B,6
SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex,SIN3A,SIN3B,6
SMC1-SMC3 complex,SMC1A,SMC3,2
SMCC complex,MED1,MED14,18
SMCC complex,MED1,MED24,18
SMCC complex,MED1,MED12,18
SMCC complex,MED1,MED16,18
SMCC complex,MED1,MED17,18
SMCC complex,MED1,MED20,18
SMCC complex,MED1,MED4,18
SMCC complex,MED14,MED24,18
SMCC complex,MED14,MED16,18
SMCC complex,MED14,MED17,18
SMCC complex,MED14,MED20,18
SMCC complex,MED14,MED4,18
SMCC complex,MED24,MED4,18
SMCC complex,MED12,MED14,18
SMCC complex,MED12,MED24,18
SMCC complex,MED12,MED16,18
SMCC complex,MED12,MED17,18
SMCC complex,MED12,MED20,18
SMCC complex,MED12,MED4,18
SMCC complex,MED16,MED24,18
SMCC complex,MED16,MED17,18
SMCC complex,MED16,MED20,18
SMCC complex,MED16,MED4,18
SMCC complex,MED17,MED24,18
SMCC complex,MED17,MED20,18
SMCC complex,MED17,MED4,18
SMCC complex,MED20,MED24,18
SMCC complex,MED20,MED4,18
SMN complex,DDX20,GEMIN4,18
SMN complex,DDX20,GEMIN5,18
SMN complex,DDX20,SNRPA,18
SMN complex,GEMIN4,GEMIN5,18
SMN complex,GEMIN4,SNRPA,18
SMN complex,GEMIN5,SNRPA,18
"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)",DDX20,GEMIN4,5
"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)",DDX20,GEMIN5,5
"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)",GEMIN4,GEMIN5,5
"SMN complex (GEMIN5,4,3), SMN-independent intermediate",DDX20,GEMIN4,3
"SMN complex (GEMIN5,4,3), SMN-independent intermediate",DDX20,GEMIN5,3
"SMN complex (GEMIN5,4,3), SMN-independent intermediate",GEMIN4,GEMIN5,3
SMN-PolII-RHA complex,DDX20,GEMIN4,10
SMN-PolII-RHA complex,DDX20,POLR2A,10
SMN-PolII-RHA complex,GEMIN4,POLR2A,10
SMRT complex,GPS2,HDAC3,5
SMRT complex,GPS2,NCOR2,5
SMRT complex,GPS2,TBL1X,5
SMRT complex,GPS2,TBL1XR1,5
SMRT complex,HDAC3,NCOR2,5
SMRT complex,HDAC3,TBL1X,5
SMRT complex,HDAC3,TBL1XR1,5
SMRT complex,NCOR2,TBL1X,5
SMRT complex,NCOR2,TBL1XR1,5
SMRT complex,TBL1X,TBL1XR1,5
SMRT core complex,HDAC3,NCOR2,3
SMRT core complex,HDAC3,TBL1X,3
SMRT core complex,NCOR2,TBL1X,3
"SNARE complex (VAMP3, VAMP4, STX16)",STX16,VAMP3,3
"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)",STX16,VTI1B,5
SNF2h-cohesin-NuRD complex,CHD3,HDAC1,16
SNF2h-cohesin-NuRD complex,CHD3,HDAC2,16
SNF2h-cohesin-NuRD complex,CHD3,MBD2,16
SNF2h-cohesin-NuRD complex,CHD3,MBD3,16
SNF2h-cohesin-NuRD complex,CHD3,MTA1,16
SNF2h-cohesin-NuRD complex,CHD3,MTA2,16
SNF2h-cohesin-NuRD complex,CHD3,RAD21,16
SNF2h-cohesin-NuRD complex,CHD3,RBBP4,16
SNF2h-cohesin-NuRD complex,CHD3,RBBP7,16
SNF2h-cohesin-NuRD complex,CHD3,SMC1A,16
SNF2h-cohesin-NuRD complex,CHD3,SMC3,16
SNF2h-cohesin-NuRD complex,CHD3,STAG2,16
SNF2h-cohesin-NuRD complex,HDAC1,HDAC2,16
SNF2h-cohesin-NuRD complex,HDAC1,MBD2,16
SNF2h-cohesin-NuRD complex,HDAC1,MBD3,16
SNF2h-cohesin-NuRD complex,HDAC1,MTA1,16
SNF2h-cohesin-NuRD complex,HDAC1,MTA2,16
SNF2h-cohesin-NuRD complex,HDAC1,RAD21,16
SNF2h-cohesin-NuRD complex,HDAC1,RBBP4,16
SNF2h-cohesin-NuRD complex,HDAC1,RBBP7,16
SNF2h-cohesin-NuRD complex,HDAC1,SMC1A,16
SNF2h-cohesin-NuRD complex,HDAC1,SMC3,16
SNF2h-cohesin-NuRD complex,HDAC1,STAG2,16
SNF2h-cohesin-NuRD complex,HDAC2,MBD2,16
SNF2h-cohesin-NuRD complex,HDAC2,MBD3,16
SNF2h-cohesin-NuRD complex,HDAC2,MTA1,16
SNF2h-cohesin-NuRD complex,HDAC2,MTA2,16
SNF2h-cohesin-NuRD complex,HDAC2,RAD21,16
SNF2h-cohesin-NuRD complex,HDAC2,RBBP4,16
SNF2h-cohesin-NuRD complex,HDAC2,RBBP7,16
SNF2h-cohesin-NuRD complex,HDAC2,SMC1A,16
SNF2h-cohesin-NuRD complex,HDAC2,SMC3,16
SNF2h-cohesin-NuRD complex,HDAC2,STAG2,16
SNF2h-cohesin-NuRD complex,MBD2,MBD3,16
SNF2h-cohesin-NuRD complex,MBD2,MTA1,16
SNF2h-cohesin-NuRD complex,MBD2,MTA2,16
SNF2h-cohesin-NuRD complex,MBD2,RAD21,16
SNF2h-cohesin-NuRD complex,MBD2,RBBP4,16
SNF2h-cohesin-NuRD complex,MBD2,RBBP7,16
SNF2h-cohesin-NuRD complex,MBD2,SMC1A,16
SNF2h-cohesin-NuRD complex,MBD2,SMC3,16
SNF2h-cohesin-NuRD complex,MBD2,STAG2,16
SNF2h-cohesin-NuRD complex,MBD3,MTA1,16
SNF2h-cohesin-NuRD complex,MBD3,MTA2,16
SNF2h-cohesin-NuRD complex,MBD3,RAD21,16
SNF2h-cohesin-NuRD complex,MBD3,RBBP4,16
SNF2h-cohesin-NuRD complex,MBD3,RBBP7,16
SNF2h-cohesin-NuRD complex,MBD3,SMC1A,16
SNF2h-cohesin-NuRD complex,MBD3,SMC3,16
SNF2h-cohesin-NuRD complex,MBD3,STAG2,16
SNF2h-cohesin-NuRD complex,MTA1,MTA2,16
SNF2h-cohesin-NuRD complex,MTA1,RAD21,16
SNF2h-cohesin-NuRD complex,MTA1,RBBP4,16
SNF2h-cohesin-NuRD complex,MTA1,RBBP7,16
SNF2h-cohesin-NuRD complex,MTA1,SMC1A,16
SNF2h-cohesin-NuRD complex,MTA1,SMC3,16
SNF2h-cohesin-NuRD complex,MTA1,STAG2,16
SNF2h-cohesin-NuRD complex,MTA2,RAD21,16
SNF2h-cohesin-NuRD complex,MTA2,RBBP4,16
SNF2h-cohesin-NuRD complex,MTA2,RBBP7,16
SNF2h-cohesin-NuRD complex,MTA2,SMC1A,16
SNF2h-cohesin-NuRD complex,MTA2,SMC3,16
SNF2h-cohesin-NuRD complex,MTA2,STAG2,16
SNF2h-cohesin-NuRD complex,RAD21,RBBP4,16
SNF2h-cohesin-NuRD complex,RAD21,RBBP7,16
SNF2h-cohesin-NuRD complex,RAD21,SMC1A,16
SNF2h-cohesin-NuRD complex,RAD21,SMC3,16
SNF2h-cohesin-NuRD complex,RAD21,STAG2,16
SNF2h-cohesin-NuRD complex,RBBP4,RBBP7,16
SNF2h-cohesin-NuRD complex,RBBP4,SMC1A,16
SNF2h-cohesin-NuRD complex,RBBP4,SMC3,16
SNF2h-cohesin-NuRD complex,RBBP4,STAG2,16
SNF2h-cohesin-NuRD complex,RBBP7,SMC1A,16
SNF2h-cohesin-NuRD complex,RBBP7,SMC3,16
SNF2h-cohesin-NuRD complex,RBBP7,STAG2,16
SNF2h-cohesin-NuRD complex,SMC1A,SMC3,16
SNF2h-cohesin-NuRD complex,SMC1A,STAG2,16
SNF2h-cohesin-NuRD complex,SMC3,STAG2,16
SNW1 complex,DDB1,DDX23,18
SNW1 complex,DDB1,EFTUD2,18
SNW1 complex,DDB1,MATR3,18
SNW1 complex,DDB1,PRPF8,18
SNW1 complex,DDB1,SNRNP200,18
SNW1 complex,DDB1,UBR5,18
SNW1 complex,DDX23,EFTUD2,18
SNW1 complex,DDX23,MATR3,18
SNW1 complex,DDX23,PRPF8,18
SNW1 complex,DDX23,SNRNP200,18
SNW1 complex,DDX23,UBR5,18
SNW1 complex,EFTUD2,MATR3,18
SNW1 complex,EFTUD2,PRPF8,18
SNW1 complex,EFTUD2,SNRNP200,18
SNW1 complex,EFTUD2,UBR5,18
SNW1 complex,MATR3,PRPF8,18
SNW1 complex,MATR3,SNRNP200,18
SNW1 complex,MATR3,UBR5,18
SNW1 complex,PRPF8,SNRNP200,18
SNW1 complex,PRPF8,UBR5,18
SNW1 complex,SNRNP200,UBR5,18
SRC-1 complex,CREBBP,NCOA1,4
SRC-1 complex,CREBBP,NCOA2,4
SRC-1 complex,NCOA1,NCOA2,4
SRC-3 complex,CREBBP,NCOA2,7
SRC-3 complex,CREBBP,NCOA3,7
SRC-3 complex,NCOA2,NCOA3,7
SRCAP-associated chromatin remodeling complex,ACTL6A,RUVBL1,10
SRCAP-associated chromatin remodeling complex,ACTL6A,RUVBL2,10
SRCAP-associated chromatin remodeling complex,RUVBL1,RUVBL2,10
"STAGA complex, SPT3-linked",SAP130,SGF29,19
"STAGA complex, SPT3-linked",SAP130,TRRAP,19
"STAGA complex, SPT3-linked",SGF29,TRRAP,19
STIP-USP7-p53 complex,TP53,USP7,3
SWI-SNF chromatin remodeling-related-BRCA1 complex,ACTL6A,SMARCA4,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,ACTL6A,SMARCB1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,ACTL6A,SMARCC1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,ACTL6A,SMARCC2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,ACTL6A,SMARCD2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,ACTL6A,SMARCE1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCA4,SMARCB1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCA4,SMARCC1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCA4,SMARCC2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCA4,SMARCD2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCA4,SMARCE1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCB1,SMARCC1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCB1,SMARCC2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCB1,SMARCD2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCB1,SMARCE1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCC1,SMARCC2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCC1,SMARCD2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCC1,SMARCE1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCC2,SMARCD2,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCC2,SMARCE1,10
SWI-SNF chromatin remodeling-related-BRCA1 complex,SMARCD2,SMARCE1,10
SWI/SNF-related chromatin-remodeling complex,HDAC1,SIN3A,5
SWI/SNF-related chromatin-remodeling complex,HDAC1,SMARCE1,5
SWI/SNF-related chromatin-remodeling complex,SIN3A,SMARCE1,5
Set1A complex,ASH2L,RBBP5,10
Set1A complex,ASH2L,DPY30,10
Set1A complex,ASH2L,HCFC1,10
Set1A complex,ASH2L,OGT,10
Set1A complex,DPY30,RBBP5,10
Set1A complex,DPY30,HCFC1,10
Set1A complex,DPY30,OGT,10
Set1A complex,HCFC1,RBBP5,10
Set1A complex,HCFC1,OGT,10
Set1A complex,OGT,RBBP5,10
Set1B complex,ASH2L,RBBP5,12
Set1B complex,ASH2L,DPY30,12
Set1B complex,ASH2L,HCFC1,12
Set1B complex,ASH2L,OGT,12
Set1B complex,DPY30,RBBP5,12
Set1B complex,DPY30,HCFC1,12
Set1B complex,DPY30,OGT,12
Set1B complex,HCFC1,RBBP5,12
Set1B complex,HCFC1,OGT,12
Set1B complex,OGT,RBBP5,12
Sororin-cohesin complex,PDS5B,RAD21,6
Sororin-cohesin complex,PDS5B,SMC1A,6
Sororin-cohesin complex,PDS5B,SMC3,6
Sororin-cohesin complex,RAD21,SMC1A,6
Sororin-cohesin complex,RAD21,SMC3,6
Sororin-cohesin complex,SMC1A,SMC3,6
Sox4-beta-catenin-p300 complex,CTNNB1,EP300,3
Spliceosome,AQR,BUD13,143
Spliceosome,AQR,CACTIN,143
Spliceosome,AQR,DDX23,143
Spliceosome,AQR,EFTUD2,143
Spliceosome,AQR,LSM2,143
Spliceosome,AQR,LSM4,143
Spliceosome,AQR,LSM6,143
Spliceosome,AQR,MOV10,143
Spliceosome,AQR,MTREX,143
Spliceosome,AQR,NCBP1,143
Spliceosome,AQR,NCBP2,143
Spliceosome,AQR,PPM1G,143
Spliceosome,AQR,PRPF3,143
Spliceosome,AQR,PRPF31,143
Spliceosome,AQR,PRPF4,143
Spliceosome,AQR,PRPF6,143
Spliceosome,AQR,PRPF8,143
Spliceosome,AQR,RBM15,143
Spliceosome,AQR,SART1,143
Spliceosome,AQR,SNRNP200,143
Spliceosome,AQR,SNRNP70,143
Spliceosome,AQR,SNRPA,143
Spliceosome,AQR,USP39,143
Spliceosome,AQR,VIRMA,143
Spliceosome,AQR,WTAP,143
Spliceosome,BUD13,CACTIN,143
Spliceosome,BUD13,DDX23,143
Spliceosome,BUD13,EFTUD2,143
Spliceosome,BUD13,LSM2,143
Spliceosome,BUD13,LSM4,143
Spliceosome,BUD13,LSM6,143
Spliceosome,BUD13,MOV10,143
Spliceosome,BUD13,MTREX,143
Spliceosome,BUD13,NCBP1,143
Spliceosome,BUD13,NCBP2,143
Spliceosome,BUD13,PPM1G,143
Spliceosome,BUD13,PRPF3,143
Spliceosome,BUD13,PRPF31,143
Spliceosome,BUD13,PRPF4,143
Spliceosome,BUD13,PRPF6,143
Spliceosome,BUD13,PRPF8,143
Spliceosome,BUD13,RBM15,143
Spliceosome,BUD13,SART1,143
Spliceosome,BUD13,SNRNP200,143
Spliceosome,BUD13,SNRNP70,143
Spliceosome,BUD13,SNRPA,143
Spliceosome,BUD13,USP39,143
Spliceosome,BUD13,VIRMA,143
Spliceosome,BUD13,WTAP,143
Spliceosome,CACTIN,DDX23,143
Spliceosome,CACTIN,EFTUD2,143
Spliceosome,CACTIN,LSM2,143
Spliceosome,CACTIN,LSM4,143
Spliceosome,CACTIN,LSM6,143
Spliceosome,CACTIN,MOV10,143
Spliceosome,CACTIN,MTREX,143
Spliceosome,CACTIN,NCBP1,143
Spliceosome,CACTIN,NCBP2,143
Spliceosome,CACTIN,PPM1G,143
Spliceosome,CACTIN,PRPF3,143
Spliceosome,CACTIN,PRPF31,143
Spliceosome,CACTIN,PRPF4,143
Spliceosome,CACTIN,PRPF6,143
Spliceosome,CACTIN,PRPF8,143
Spliceosome,CACTIN,RBM15,143
Spliceosome,CACTIN,SART1,143
Spliceosome,CACTIN,SNRNP200,143
Spliceosome,CACTIN,SNRNP70,143
Spliceosome,CACTIN,SNRPA,143
Spliceosome,CACTIN,USP39,143
Spliceosome,CACTIN,VIRMA,143
Spliceosome,CACTIN,WTAP,143
Spliceosome,DDX23,EFTUD2,143
Spliceosome,DDX23,LSM2,143
Spliceosome,DDX23,LSM4,143
Spliceosome,DDX23,LSM6,143
Spliceosome,DDX23,MOV10,143
Spliceosome,DDX23,MTREX,143
Spliceosome,DDX23,NCBP1,143
Spliceosome,DDX23,NCBP2,143
Spliceosome,DDX23,PPM1G,143
Spliceosome,DDX23,PRPF3,143
Spliceosome,DDX23,PRPF31,143
Spliceosome,DDX23,PRPF4,143
Spliceosome,DDX23,PRPF6,143
Spliceosome,DDX23,PRPF8,143
Spliceosome,DDX23,RBM15,143
Spliceosome,DDX23,SART1,143
Spliceosome,DDX23,SNRNP200,143
Spliceosome,DDX23,SNRNP70,143
Spliceosome,DDX23,SNRPA,143
Spliceosome,DDX23,USP39,143
Spliceosome,DDX23,VIRMA,143
Spliceosome,DDX23,WTAP,143
Spliceosome,EFTUD2,LSM2,143
Spliceosome,EFTUD2,LSM4,143
Spliceosome,EFTUD2,LSM6,143
Spliceosome,EFTUD2,MOV10,143
Spliceosome,EFTUD2,MTREX,143
Spliceosome,EFTUD2,NCBP1,143
Spliceosome,EFTUD2,NCBP2,143
Spliceosome,EFTUD2,PPM1G,143
Spliceosome,EFTUD2,PRPF3,143
Spliceosome,EFTUD2,PRPF31,143
Spliceosome,EFTUD2,PRPF4,143
Spliceosome,EFTUD2,PRPF6,143
Spliceosome,EFTUD2,PRPF8,143
Spliceosome,EFTUD2,RBM15,143
Spliceosome,EFTUD2,SART1,143
Spliceosome,EFTUD2,SNRNP200,143
Spliceosome,EFTUD2,SNRNP70,143
Spliceosome,EFTUD2,SNRPA,143
Spliceosome,EFTUD2,USP39,143
Spliceosome,EFTUD2,VIRMA,143
Spliceosome,EFTUD2,WTAP,143
Spliceosome,LSM2,LSM4,143
Spliceosome,LSM2,LSM6,143
Spliceosome,LSM2,MOV10,143
Spliceosome,LSM2,MTREX,143
Spliceosome,LSM2,NCBP1,143
Spliceosome,LSM2,NCBP2,143
Spliceosome,LSM2,PPM1G,143
Spliceosome,LSM2,PRPF3,143
Spliceosome,LSM2,PRPF31,143
Spliceosome,LSM2,PRPF4,143
Spliceosome,LSM2,PRPF6,143
Spliceosome,LSM2,PRPF8,143
Spliceosome,LSM2,RBM15,143
Spliceosome,LSM2,SART1,143
Spliceosome,LSM2,SNRNP200,143
